x	y
9.1446201990595	-6.82797020657517
9.18922499665888	-5.31437111567981
10.7469283741206	-4.40386243199752
10.9459720502122	-3.46750042255831
9.51876464766547	-1.95768266889115
9.32304384476414	-1.91196727492674
9.91556687040992	-1.73121792112373
11.1629261577887	-1.31865840300332
12.8316914134953	-1.99403691362658
11.9720928076966	-0.797899281653911
11.3517366980116	2.33662580369281
9.21853477164792	5.51259516856358
7.97702386755162	5.64046099321361
6.28255428859316	4.27418056836519
6.10471668051188	4.2080138595154
6.28641367282043	5.32620349185015
5.50201539999111	4.46045386022903
5.42983884098452	4.47815586570917
4.41942240493323	2.92449206197295
4.28473360251411	1.21484763221192
6.82277257270463	0.197060790254036
8.0002220516232	0.376650780601407
9.06137155225837	2.14111132750654
8.72423781972055	4.17740991006011
9.20120705034927	4.74214208801933
10.1882093931067	5.60473624859829
8.61485526461011	6.42537085818505
6.59184635335131	6.33560076484931
7.20895464171019	4.99793683847209
6.2895951525759	5.06202967999137
6.16945711430555	4.28128711814613
6.3054866886052	3.78848232147624
7.36815544287125	5.40707330201692
6.61851801105737	7.09839681666911
7.62851416009512	10.6035409889081
7.75625130142972	11.209343549655
7.41054757671565	11.3301027060792
6.292609559266	12.6853608591747
5.34121706322123	13.830254877286
3.00735231771147	14.6600907998857
3.02050387836582	14.7414184385446
3.52230779478744	15.0113943720505
2.63308946544455	18.2148562416545
0.969103695583087	17.7615566557716
2.31954923235312	16.8530926846423
2.37250391313127	16.5080229024829
2.46661054002728	17.0391836429481
2.52183730311897	18.0794442787667
2.65541826230394	17.4157406339089
1.66195807515603	15.739742558171
0.690228348609539	15.4096911713246
1.21910092803719	14.6213638638334
-0.696859615470481	13.3910521560419
-0.850233301024882	10.3672453054018
-1.55603065010519	10.265360699056
-3.30233862658207	11.447667991608
-3.97020976270228	11.1247557884021
-2.74906345306383	10.0004646120508
-2.15560941791714	10.5094962140225
-1.18428098148658	11.805366997692
-1.20591365272021	12.8404544125428
-0.335247334638469	13.0037443747744
0.115231248975083	12.7353149643174
2.47433724202783	14.0527035228592
2.708246729062	16.1020439428502
1.94794800071671	17.0878462098687
0.98689582741717	16.1023073109046
0.405921409201103	16.5377878119499
1.10068279019864	18.0496052290686
-0.167989942248888	19.1496964581262
-0.499492961149996	20.0087527260763
-0.912572196793572	20.7267821571062
-1.42641101983119	21.9826245263164
-0.970271024816739	23.1188244871898
-1.42898506663116	24.9672355502421
-2.72032310779057	24.8891588243849
-4.55459345103748	23.9613284532482
-4.58420032008165	22.1780638348075
-4.22457388647828	21.1237901081623
-2.3045946713352	22.3149015119744
-1.79418187348333	22.2987730824766
-1.35292395476716	23.1932173133713
-0.14632577126382	25.1426141593594
0.63548202336042	27.0845301998578
-0.734401074388933	29.615029620431
-1.82783032293014	29.9573847624903
-1.36148428525048	30.3873665830699
-2.76839348177353	32.3242321251318
-4.39521096541192	30.8650632904678
-5.16873179779954	29.9760692738382
-5.90973890882979	31.0296387940632
-5.33519640148684	33.2972452951549
-6.36684714423722	34.631920119436
-6.37739183032854	36.3823614865798
-6.16920455569359	36.114358133946
-5.82871564654629	34.3450432601292
-5.35657671827771	34.3880219996497
-7.91979452943381	33.9525694918714
-9.3991727310114	32.4581802401898
-9.67611948641295	31.3983327583406
-9.19115007759482	30.721737878574
-7.41811754113299	30.1624205331491
-6.49533441938246	31.6278108454012
-6.74198473303107	30.9261158594009
-6.39292859083478	29.7696735502596
-5.712476140463	28.6822134218818
-5.69648887703002	28.8215776105318
-5.32650290402705	29.696510805218
-4.76083944146709	32.0158708104117
-4.93571707750224	32.0869271362807
-5.54645358769775	33.2222298135622
-6.59117085103262	32.8235225159885
-7.56181016111495	31.6192336910126
-6.77528940495971	31.6751026070921
-7.30138508527785	34.4297156472339
-7.55944592802235	35.3879463452647
-6.50240700549317	34.9101203152376
-4.97842789831125	35.2194607326729
-3.3227012552116	36.1697693379674
-3.38186098268447	36.5012057586798
-3.55622828691304	36.200619032571
-1.53163622040481	36.7596411474302
-1.40493550961125	36.9208928455333
0.411537247460001	36.9835023707472
0.00219290069074285	38.2770650060553
0.640669081193158	36.8553375013866
2.24250053605721	36.5105070014328
2.01503743807068	36.3247120262267
2.91540018613084	34.485041624066
6.78164320699547	34.7706025607487
8.76085031279901	35.1460818958745
8.90480360608444	36.3399546340242
7.42497505221151	36.780897177553
6.1331367362672	37.0571719795599
4.93588781599706	38.0011401690628
5.4361565462646	36.4594048165696
6.27784874347134	36.1726261374862
5.97568622821306	35.9961622095332
5.06867542313349	36.0924127044046
4.81366945534178	35.3075136895332
3.18999985121571	34.3420769582826
3.2675749269305	33.3936244341775
3.22772729808874	32.9714667506087
4.03140936646409	32.7291455145485
6.32440420688536	32.4792947577005
7.97738710733231	34.5381157809267
8.83443887492262	36.2103731321844
6.39085748039142	37.246342696066
7.26818260676275	38.2041407890111
7.45369033540876	39.7486720255102
6.82567121210802	40.557878255908
6.83826987101889	41.5464354999367
7.65272544415631	40.3193246370592
9.38706446234866	41.0757768449299
9.8374758036129	40.9254860816199
9.00345917820641	41.2702747492224
9.63382237306339	41.9659042932011
7.89505069853676	42.4492644205095
6.63354670075826	42.2324824668088
6.15368638785006	40.1266688819606
8.11786956823168	38.5162137056299
9.48351372339304	37.5483779452424
9.95229414142411	37.3398717640905
10.1302653094732	38.5290811140117
10.2216858881797	38.3101544215741
9.62896895877187	37.7832078373691
11.1717551720083	38.4990331300117
11.8762379109135	39.0435911314902
12.5549371232217	39.2873150806125
13.2174885575438	37.5207635244816
16.4058923896473	37.1803573326038
18.5775122590863	37.6554533562753
20.3189177926635	39.3787723838222
20.1484902220005	39.9400213257391
19.768269728341	39.6340701068606
19.2485823501164	40.0392905605867
18.8588306987686	41.4066573891323
18.4220136587961	42.9663373099083
17.1080565870559	42.9959613156381
16.8878532849562	42.3225624324069
18.4134380296672	43.1682074270265
16.7819823816164	44.6419624214551
15.7435793233056	45.4379866605668
